# Field minima and maxima
# Time        	field         	min           	location(min) 	max           	location(max) 
225.556       	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.682473e-02	(1.058333e-03 5.068125e-02 -5.000000e-08)
225.556       	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
225.667       	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.657778e-02	(1.058333e-03 5.068125e-02 -5.000000e-08)
225.667       	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
225.778       	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.647626e-02	(1.058333e-03 5.266875e-02 -5.000000e-08)
225.778       	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
225.889       	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.645131e-02	(1.058333e-03 5.266875e-02 -5.000000e-08)
225.889       	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
226           	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.658001e-02	(1.058333e-03 5.266875e-02 -5.000000e-08)
226           	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
226.111       	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.660461e-02	(1.058333e-03 5.266875e-02 -5.000000e-08)
226.111       	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
226.222       	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.644748e-02	(1.058333e-03 5.266875e-02 -5.000000e-08)
226.222       	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
226.333       	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.681325e-02	(1.058333e-03 4.869375e-02 -5.000000e-08)
226.333       	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
226.444       	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.741913e-02	(1.058333e-03 4.869375e-02 -5.000000e-08)
226.444       	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
226.556       	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.748303e-02	(1.058333e-03 4.869375e-02 -5.000000e-08)
226.556       	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
226.667       	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.773813e-02	(1.058333e-03 5.068125e-02 -5.000000e-08)
226.667       	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
226.778       	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.800659e-02	(1.058333e-03 5.068125e-02 -5.000000e-08)
226.778       	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
226.889       	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.800353e-02	(1.058333e-03 5.068125e-02 -5.000000e-08)
226.889       	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
227           	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.762642e-02	(1.058333e-03 5.266875e-02 -5.000000e-08)
227           	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
227.111       	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.768567e-02	(1.058333e-03 5.266875e-02 -5.000000e-08)
227.111       	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
227.222       	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.770110e-02	(1.058333e-03 5.266875e-02 -5.000000e-08)
227.222       	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
227.333       	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.739340e-02	(1.058333e-03 5.266875e-02 -5.000000e-08)
227.333       	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
227.444       	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.693508e-02	(1.058333e-03 5.465625e-02 -5.000000e-08)
227.444       	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
227.556       	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.707805e-02	(1.058333e-03 4.869375e-02 -5.000000e-08)
227.556       	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
227.667       	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.723192e-02	(1.058333e-03 5.068125e-02 -5.000000e-08)
227.667       	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
227.778       	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.764688e-02	(1.058333e-03 5.068125e-02 -5.000000e-08)
227.778       	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
227.889       	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.766434e-02	(1.058333e-03 5.068125e-02 -5.000000e-08)
227.889       	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
228           	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.743376e-02	(1.058333e-03 5.068125e-02 -5.000000e-08)
228           	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
228.1         	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.749080e-02	(1.058333e-03 5.068125e-02 -5.000000e-08)
228.1         	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
228.213       	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.770730e-02	(1.058333e-03 5.068125e-02 -5.000000e-08)
228.213       	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
228.325       	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.757220e-02	(1.058333e-03 5.068125e-02 -5.000000e-08)
228.325       	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
228.438       	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.739584e-02	(1.058333e-03 5.266875e-02 -5.000000e-08)
228.438       	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
228.55        	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.758383e-02	(1.058333e-03 5.266875e-02 -5.000000e-08)
228.55        	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
228.663       	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.706076e-02	(1.058333e-03 5.266875e-02 -5.000000e-08)
228.663       	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
228.775       	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.597216e-02	(1.058333e-03 3.478125e-02 -5.000000e-08)
228.775       	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
228.887       	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.597094e-02	(1.058333e-03 3.279375e-02 -5.000000e-08)
228.887       	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
229           	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.614781e-02	(1.058333e-03 3.279375e-02 -5.000000e-08)
229           	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
229.111       	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.700218e-02	(1.058333e-03 4.869375e-02 -5.000000e-08)
229.111       	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
229.222       	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.767861e-02	(1.058333e-03 4.869375e-02 -5.000000e-08)
229.222       	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
229.333       	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.789816e-02	(1.058333e-03 5.068125e-02 -5.000000e-08)
229.333       	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
229.444       	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.867507e-02	(1.058333e-03 5.068125e-02 -5.000000e-08)
229.444       	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
229.556       	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.859660e-02	(1.058333e-03 5.068125e-02 -5.000000e-08)
229.556       	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
229.667       	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.822192e-02	(1.058333e-03 5.266875e-02 -5.000000e-08)
229.667       	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
229.778       	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.784069e-02	(1.058333e-03 5.266875e-02 -5.000000e-08)
229.778       	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
229.889       	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.713584e-02	(1.058333e-03 5.266875e-02 -5.000000e-08)
229.889       	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
230           	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.716805e-02	(1.058333e-03 4.869375e-02 -5.000000e-08)
230           	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
230.111       	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.760539e-02	(1.058333e-03 4.869375e-02 -5.000000e-08)
230.111       	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
230.222       	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.736573e-02	(1.058333e-03 4.869375e-02 -5.000000e-08)
230.222       	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
230.333       	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.773120e-02	(1.058333e-03 5.068125e-02 -5.000000e-08)
230.333       	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
230.444       	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.787281e-02	(1.058333e-03 5.068125e-02 -5.000000e-08)
230.444       	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
230.556       	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.792305e-02	(1.058333e-03 5.068125e-02 -5.000000e-08)
230.556       	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
230.667       	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.764998e-02	(1.058333e-03 5.068125e-02 -5.000000e-08)
230.667       	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
230.778       	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.732857e-02	(1.058333e-03 5.068125e-02 -5.000000e-08)
230.778       	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
230.889       	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.716515e-02	(1.058333e-03 5.266875e-02 -5.000000e-08)
230.889       	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
231           	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.727570e-02	(1.058333e-03 5.266875e-02 -5.000000e-08)
231           	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
231.1         	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.731376e-02	(1.058333e-03 5.266875e-02 -5.000000e-08)
231.1         	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
231.2         	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.700370e-02	(1.058333e-03 5.266875e-02 -5.000000e-08)
231.2         	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
231.3         	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.674042e-02	(1.058333e-03 4.869375e-02 -5.000000e-08)
231.3         	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
231.4         	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.694664e-02	(1.058333e-03 4.869375e-02 -5.000000e-08)
231.4         	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
231.5         	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.696933e-02	(1.058333e-03 5.068125e-02 -5.000000e-08)
231.5         	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
231.6         	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.762620e-02	(1.058333e-03 5.068125e-02 -5.000000e-08)
231.6         	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
231.7         	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.784983e-02	(1.058333e-03 5.068125e-02 -5.000000e-08)
231.7         	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
231.8         	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.741065e-02	(1.058333e-03 5.068125e-02 -5.000000e-08)
231.8         	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
231.9         	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.728765e-02	(1.058333e-03 5.266875e-02 -5.000000e-08)
231.9         	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
232           	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.709409e-02	(1.058333e-03 5.266875e-02 -5.000000e-08)
232           	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
232.1         	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.679069e-02	(1.058333e-03 5.266875e-02 -5.000000e-08)
232.1         	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
232.2         	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.634728e-02	(1.058333e-03 5.266875e-02 -5.000000e-08)
232.2         	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
232.3         	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.635416e-02	(1.058333e-03 5.068125e-02 -5.000000e-08)
232.3         	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
232.4         	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.684101e-02	(1.058333e-03 5.068125e-02 -5.000000e-08)
232.4         	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
232.5         	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.726867e-02	(1.058333e-03 5.068125e-02 -5.000000e-08)
232.5         	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
232.6         	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.752434e-02	(1.058333e-03 5.068125e-02 -5.000000e-08)
232.6         	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
232.7         	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.765086e-02	(1.058333e-03 5.068125e-02 -5.000000e-08)
232.7         	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
232.8         	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.768531e-02	(1.058333e-03 5.068125e-02 -5.000000e-08)
232.8         	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
232.9         	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.765672e-02	(1.058333e-03 5.068125e-02 -5.000000e-08)
232.9         	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
233           	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.760885e-02	(1.058333e-03 5.068125e-02 -5.000000e-08)
233           	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
233.111       	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.761374e-02	(1.058333e-03 5.068125e-02 -5.000000e-08)
233.111       	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
233.222       	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.766489e-02	(1.058333e-03 5.068125e-02 -5.000000e-08)
233.222       	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
233.333       	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.764345e-02	(1.058333e-03 5.068125e-02 -5.000000e-08)
233.333       	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
233.444       	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.749751e-02	(1.058333e-03 5.068125e-02 -5.000000e-08)
233.444       	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
